"","ParkName","UnitCode","Year","Month","RecreationVisits"
"16713","Kenai Fjords NP","KEFJ",1984,10,924
"16714","Kenai Fjords NP","KEFJ",1984,11,392
"16715","Kenai Fjords NP","KEFJ",1984,12,213
"16716","Kenai Fjords NP","KEFJ",1985,1,195
"16717","Kenai Fjords NP","KEFJ",1985,2,225
"16718","Kenai Fjords NP","KEFJ",1985,3,482
"16719","Kenai Fjords NP","KEFJ",1985,4,376
"16720","Kenai Fjords NP","KEFJ",1985,5,3032
"16721","Kenai Fjords NP","KEFJ",1985,6,6074
"16722","Kenai Fjords NP","KEFJ",1985,7,12491
"16723","Kenai Fjords NP","KEFJ",1985,8,8167
"16724","Kenai Fjords NP","KEFJ",1985,9,3904
"16725","Kenai Fjords NP","KEFJ",1985,10,529
"16726","Kenai Fjords NP","KEFJ",1985,11,108
"16727","Kenai Fjords NP","KEFJ",1985,12,175
"16728","Kenai Fjords NP","KEFJ",1986,1,97
"16729","Kenai Fjords NP","KEFJ",1986,2,112
"16730","Kenai Fjords NP","KEFJ",1986,3,201
"16731","Kenai Fjords NP","KEFJ",1986,4,231
"16732","Kenai Fjords NP","KEFJ",1986,5,2886
"16733","Kenai Fjords NP","KEFJ",1986,6,9356
"16734","Kenai Fjords NP","KEFJ",1986,7,16560
"16735","Kenai Fjords NP","KEFJ",1986,8,17664
"16736","Kenai Fjords NP","KEFJ",1986,9,5715
"16737","Kenai Fjords NP","KEFJ",1986,10,466
"16738","Kenai Fjords NP","KEFJ",1986,11,791
"16739","Kenai Fjords NP","KEFJ",1986,12,217
"16740","Kenai Fjords NP","KEFJ",1987,1,156
"16741","Kenai Fjords NP","KEFJ",1987,2,133
"16742","Kenai Fjords NP","KEFJ",1987,3,217
"16743","Kenai Fjords NP","KEFJ",1987,4,454
"16744","Kenai Fjords NP","KEFJ",1987,5,3471
"16745","Kenai Fjords NP","KEFJ",1987,6,11499
"16746","Kenai Fjords NP","KEFJ",1987,7,21086
"16747","Kenai Fjords NP","KEFJ",1987,8,19044
"16748","Kenai Fjords NP","KEFJ",1987,9,3458
"16749","Kenai Fjords NP","KEFJ",1987,10,650
"16750","Kenai Fjords NP","KEFJ",1987,11,242
"16751","Kenai Fjords NP","KEFJ",1987,12,18
"16752","Kenai Fjords NP","KEFJ",1988,1,95
"16753","Kenai Fjords NP","KEFJ",1988,2,76
"16754","Kenai Fjords NP","KEFJ",1988,3,134
"16755","Kenai Fjords NP","KEFJ",1988,4,210
"16756","Kenai Fjords NP","KEFJ",1988,5,1946
"16757","Kenai Fjords NP","KEFJ",1988,6,11348
"16758","Kenai Fjords NP","KEFJ",1988,7,21010
"16759","Kenai Fjords NP","KEFJ",1988,8,16351
"16760","Kenai Fjords NP","KEFJ",1988,9,6747
"16761","Kenai Fjords NP","KEFJ",1988,10,588
"16762","Kenai Fjords NP","KEFJ",1988,11,412
"16763","Kenai Fjords NP","KEFJ",1988,12,100
"16764","Kenai Fjords NP","KEFJ",1989,1,147
"16765","Kenai Fjords NP","KEFJ",1989,2,88
"16766","Kenai Fjords NP","KEFJ",1989,3,336
"16767","Kenai Fjords NP","KEFJ",1989,4,1178
"16768","Kenai Fjords NP","KEFJ",1989,5,5026
"16769","Kenai Fjords NP","KEFJ",1989,6,15633
"16770","Kenai Fjords NP","KEFJ",1989,7,25446
"16771","Kenai Fjords NP","KEFJ",1989,8,18898
"16772","Kenai Fjords NP","KEFJ",1989,9,5253
"16773","Kenai Fjords NP","KEFJ",1989,10,1065
"16774","Kenai Fjords NP","KEFJ",1989,11,2369
"16775","Kenai Fjords NP","KEFJ",1989,12,118
"16776","Kenai Fjords NP","KEFJ",1990,1,100
"16777","Kenai Fjords NP","KEFJ",1990,2,99
"16778","Kenai Fjords NP","KEFJ",1990,3,252
"16779","Kenai Fjords NP","KEFJ",1990,4,649
"16780","Kenai Fjords NP","KEFJ",1990,5,4736
"16781","Kenai Fjords NP","KEFJ",1990,6,15256
"16782","Kenai Fjords NP","KEFJ",1990,7,19447
"16783","Kenai Fjords NP","KEFJ",1990,8,17237
"16784","Kenai Fjords NP","KEFJ",1990,9,5629
"16785","Kenai Fjords NP","KEFJ",1990,10,2453
"16786","Kenai Fjords NP","KEFJ",1990,11,143
"16787","Kenai Fjords NP","KEFJ",1990,12,114
"16788","Kenai Fjords NP","KEFJ",1991,1,103
"16789","Kenai Fjords NP","KEFJ",1991,2,105
"16790","Kenai Fjords NP","KEFJ",1991,3,185
"16791","Kenai Fjords NP","KEFJ",1991,4,436
"16792","Kenai Fjords NP","KEFJ",1991,5,6857
"16793","Kenai Fjords NP","KEFJ",1991,6,21531
"16794","Kenai Fjords NP","KEFJ",1991,7,34153
"16795","Kenai Fjords NP","KEFJ",1991,8,27653
"16796","Kenai Fjords NP","KEFJ",1991,9,12650
"16797","Kenai Fjords NP","KEFJ",1991,10,3040
"16798","Kenai Fjords NP","KEFJ",1991,11,219
"16799","Kenai Fjords NP","KEFJ",1991,12,109
"16800","Kenai Fjords NP","KEFJ",1992,1,163
"16801","Kenai Fjords NP","KEFJ",1992,2,177
"16802","Kenai Fjords NP","KEFJ",1992,3,392
"16803","Kenai Fjords NP","KEFJ",1992,4,626
"16804","Kenai Fjords NP","KEFJ",1992,5,5296
"16805","Kenai Fjords NP","KEFJ",1992,6,21337
"16806","Kenai Fjords NP","KEFJ",1992,7,39061
"16807","Kenai Fjords NP","KEFJ",1992,8,26942
"16808","Kenai Fjords NP","KEFJ",1992,9,12216
"16809","Kenai Fjords NP","KEFJ",1992,10,981
"16810","Kenai Fjords NP","KEFJ",1992,11,258
"16811","Kenai Fjords NP","KEFJ",1992,12,681
"16812","Kenai Fjords NP","KEFJ",1993,1,370
"16813","Kenai Fjords NP","KEFJ",1993,2,222
"16814","Kenai Fjords NP","KEFJ",1993,3,908
"16815","Kenai Fjords NP","KEFJ",1993,4,1964
"16816","Kenai Fjords NP","KEFJ",1993,5,14798
"16817","Kenai Fjords NP","KEFJ",1993,6,47838
"16818","Kenai Fjords NP","KEFJ",1993,7,54839
"16819","Kenai Fjords NP","KEFJ",1993,8,42379
"16820","Kenai Fjords NP","KEFJ",1993,9,18956
"16821","Kenai Fjords NP","KEFJ",1993,10,5278
"16822","Kenai Fjords NP","KEFJ",1993,11,2001
"16823","Kenai Fjords NP","KEFJ",1993,12,159
"16824","Kenai Fjords NP","KEFJ",1994,1,411
"16825","Kenai Fjords NP","KEFJ",1994,2,211
"16826","Kenai Fjords NP","KEFJ",1994,3,467
"16827","Kenai Fjords NP","KEFJ",1994,4,1395
"16828","Kenai Fjords NP","KEFJ",1994,5,10900
"16829","Kenai Fjords NP","KEFJ",1994,6,56626
"16830","Kenai Fjords NP","KEFJ",1994,7,64573
"16831","Kenai Fjords NP","KEFJ",1994,8,46603
"16832","Kenai Fjords NP","KEFJ",1994,9,21967
"16833","Kenai Fjords NP","KEFJ",1994,10,5428
"16834","Kenai Fjords NP","KEFJ",1994,11,677
"16835","Kenai Fjords NP","KEFJ",1994,12,258
"16836","Kenai Fjords NP","KEFJ",1995,1,355
"16837","Kenai Fjords NP","KEFJ",1995,2,248
"16838","Kenai Fjords NP","KEFJ",1995,3,445
"16839","Kenai Fjords NP","KEFJ",1995,4,1017
"16840","Kenai Fjords NP","KEFJ",1995,5,12947
"16841","Kenai Fjords NP","KEFJ",1995,6,54800
"16842","Kenai Fjords NP","KEFJ",1995,7,65722
"16843","Kenai Fjords NP","KEFJ",1995,8,60840
"16844","Kenai Fjords NP","KEFJ",1995,9,31676
"16845","Kenai Fjords NP","KEFJ",1995,10,2397
"16846","Kenai Fjords NP","KEFJ",1995,11,31
"16847","Kenai Fjords NP","KEFJ",1995,12,179
"16848","Kenai Fjords NP","KEFJ",1996,1,97
"16849","Kenai Fjords NP","KEFJ",1996,2,237
"16850","Kenai Fjords NP","KEFJ",1996,3,353
"16851","Kenai Fjords NP","KEFJ",1996,4,3140
"16852","Kenai Fjords NP","KEFJ",1996,5,22299
"16853","Kenai Fjords NP","KEFJ",1996,6,54686
"16854","Kenai Fjords NP","KEFJ",1996,7,89130
"16855","Kenai Fjords NP","KEFJ",1996,8,70385
"16856","Kenai Fjords NP","KEFJ",1996,9,30579
"16857","Kenai Fjords NP","KEFJ",1996,10,2883
"16858","Kenai Fjords NP","KEFJ",1996,11,89
"16859","Kenai Fjords NP","KEFJ",1996,12,156
"16860","Kenai Fjords NP","KEFJ",1997,1,59
"16861","Kenai Fjords NP","KEFJ",1997,2,99
"16862","Kenai Fjords NP","KEFJ",1997,3,353
"16863","Kenai Fjords NP","KEFJ",1997,4,680
"16864","Kenai Fjords NP","KEFJ",1997,5,23280
"16865","Kenai Fjords NP","KEFJ",1997,6,78741
"16866","Kenai Fjords NP","KEFJ",1997,7,77501
"16867","Kenai Fjords NP","KEFJ",1997,8,56426
"16868","Kenai Fjords NP","KEFJ",1997,9,42835
"16869","Kenai Fjords NP","KEFJ",1997,10,25952
"16870","Kenai Fjords NP","KEFJ",1997,11,132
"16871","Kenai Fjords NP","KEFJ",1997,12,106
"16872","Kenai Fjords NP","KEFJ",1998,1,222
"16873","Kenai Fjords NP","KEFJ",1998,2,182
"16874","Kenai Fjords NP","KEFJ",1998,3,611
"16875","Kenai Fjords NP","KEFJ",1998,4,3150
"16876","Kenai Fjords NP","KEFJ",1998,5,28121
"16877","Kenai Fjords NP","KEFJ",1998,6,55608
"16878","Kenai Fjords NP","KEFJ",1998,7,70335
"16879","Kenai Fjords NP","KEFJ",1998,8,63368
"16880","Kenai Fjords NP","KEFJ",1998,9,35157
"16881","Kenai Fjords NP","KEFJ",1998,10,6941
"16882","Kenai Fjords NP","KEFJ",1998,11,111
"16883","Kenai Fjords NP","KEFJ",1998,12,142
"16884","Kenai Fjords NP","KEFJ",1999,1,421
"16885","Kenai Fjords NP","KEFJ",1999,2,231
"16886","Kenai Fjords NP","KEFJ",1999,3,577
"16887","Kenai Fjords NP","KEFJ",1999,4,3029
"16888","Kenai Fjords NP","KEFJ",1999,5,19274
"16889","Kenai Fjords NP","KEFJ",1999,6,68653
"16890","Kenai Fjords NP","KEFJ",1999,7,94973
"16891","Kenai Fjords NP","KEFJ",1999,8,74080
"16892","Kenai Fjords NP","KEFJ",1999,9,26040
"16893","Kenai Fjords NP","KEFJ",1999,10,2818
"16894","Kenai Fjords NP","KEFJ",1999,11,211
"16895","Kenai Fjords NP","KEFJ",1999,12,366
"16896","Kenai Fjords NP","KEFJ",2000,1,278
"16897","Kenai Fjords NP","KEFJ",2000,2,95
"16898","Kenai Fjords NP","KEFJ",2000,3,500
"16899","Kenai Fjords NP","KEFJ",2000,4,717
"16900","Kenai Fjords NP","KEFJ",2000,5,19902
"16901","Kenai Fjords NP","KEFJ",2000,6,56198
"16902","Kenai Fjords NP","KEFJ",2000,7,80558
"16903","Kenai Fjords NP","KEFJ",2000,8,67918
"16904","Kenai Fjords NP","KEFJ",2000,9,24743
"16905","Kenai Fjords NP","KEFJ",2000,10,2942
"16906","Kenai Fjords NP","KEFJ",2000,11,685
"16907","Kenai Fjords NP","KEFJ",2000,12,254
"16908","Kenai Fjords NP","KEFJ",2001,1,279
"16909","Kenai Fjords NP","KEFJ",2001,2,251
"16910","Kenai Fjords NP","KEFJ",2001,3,353
"16911","Kenai Fjords NP","KEFJ",2001,4,650
"16912","Kenai Fjords NP","KEFJ",2001,5,17760
"16913","Kenai Fjords NP","KEFJ",2001,6,64955
"16914","Kenai Fjords NP","KEFJ",2001,7,83544
"16915","Kenai Fjords NP","KEFJ",2001,8,67655
"16916","Kenai Fjords NP","KEFJ",2001,9,23224
"16917","Kenai Fjords NP","KEFJ",2001,10,3427
"16918","Kenai Fjords NP","KEFJ",2001,11,156
"16919","Kenai Fjords NP","KEFJ",2001,12,99
"16920","Kenai Fjords NP","KEFJ",2002,1,122
"16921","Kenai Fjords NP","KEFJ",2002,2,22
"16922","Kenai Fjords NP","KEFJ",2002,3,365
"16923","Kenai Fjords NP","KEFJ",2002,4,640
"16924","Kenai Fjords NP","KEFJ",2002,5,17726
"16925","Kenai Fjords NP","KEFJ",2002,6,59572
"16926","Kenai Fjords NP","KEFJ",2002,7,82112
"16927","Kenai Fjords NP","KEFJ",2002,8,64425
"16928","Kenai Fjords NP","KEFJ",2002,9,24661
"16929","Kenai Fjords NP","KEFJ",2002,10,998
"16930","Kenai Fjords NP","KEFJ",2002,11,694
"16931","Kenai Fjords NP","KEFJ",2002,12,462
"16932","Kenai Fjords NP","KEFJ",2003,1,75
"16933","Kenai Fjords NP","KEFJ",2003,2,43
"16934","Kenai Fjords NP","KEFJ",2003,3,69
"16935","Kenai Fjords NP","KEFJ",2003,4,1090
"16936","Kenai Fjords NP","KEFJ",2003,5,15440
"16937","Kenai Fjords NP","KEFJ",2003,6,54455
"16938","Kenai Fjords NP","KEFJ",2003,7,76258
"16939","Kenai Fjords NP","KEFJ",2003,8,63980
"16940","Kenai Fjords NP","KEFJ",2003,9,23376
"16941","Kenai Fjords NP","KEFJ",2003,10,7400
"16942","Kenai Fjords NP","KEFJ",2003,11,1423
"16943","Kenai Fjords NP","KEFJ",2003,12,110
"16944","Kenai Fjords NP","KEFJ",2004,1,132
"16945","Kenai Fjords NP","KEFJ",2004,2,229
"16946","Kenai Fjords NP","KEFJ",2004,3,282
"16947","Kenai Fjords NP","KEFJ",2004,4,218
"16948","Kenai Fjords NP","KEFJ",2004,5,15022
"16949","Kenai Fjords NP","KEFJ",2004,6,57374
"16950","Kenai Fjords NP","KEFJ",2004,7,76334
"16951","Kenai Fjords NP","KEFJ",2004,8,66673
"16952","Kenai Fjords NP","KEFJ",2004,9,26569
"16953","Kenai Fjords NP","KEFJ",2004,10,1352
"16954","Kenai Fjords NP","KEFJ",2004,11,27
"16955","Kenai Fjords NP","KEFJ",2004,12,20
"16956","Kenai Fjords NP","KEFJ",2005,1,11
"16957","Kenai Fjords NP","KEFJ",2005,2,89
"16958","Kenai Fjords NP","KEFJ",2005,3,25
"16959","Kenai Fjords NP","KEFJ",2005,4,249
"16960","Kenai Fjords NP","KEFJ",2005,5,19241
"16961","Kenai Fjords NP","KEFJ",2005,6,60602
"16962","Kenai Fjords NP","KEFJ",2005,7,82374
"16963","Kenai Fjords NP","KEFJ",2005,8,66226
"16964","Kenai Fjords NP","KEFJ",2005,9,25444
"16965","Kenai Fjords NP","KEFJ",2005,10,3592
"16966","Kenai Fjords NP","KEFJ",2005,11,439
"16967","Kenai Fjords NP","KEFJ",2005,12,5
"16968","Kenai Fjords NP","KEFJ",2006,1,24
"16969","Kenai Fjords NP","KEFJ",2006,2,87
"16970","Kenai Fjords NP","KEFJ",2006,3,305
"16971","Kenai Fjords NP","KEFJ",2006,4,250
"16972","Kenai Fjords NP","KEFJ",2006,5,15817
"16973","Kenai Fjords NP","KEFJ",2006,6,62450
"16974","Kenai Fjords NP","KEFJ",2006,7,87060
"16975","Kenai Fjords NP","KEFJ",2006,8,59752
"16976","Kenai Fjords NP","KEFJ",2006,9,25455
"16977","Kenai Fjords NP","KEFJ",2006,10,309
"16978","Kenai Fjords NP","KEFJ",2006,11,5
"16979","Kenai Fjords NP","KEFJ",2006,12,116
"16980","Kenai Fjords NP","KEFJ",2007,1,184
"16981","Kenai Fjords NP","KEFJ",2007,2,121
"16982","Kenai Fjords NP","KEFJ",2007,3,114
"16983","Kenai Fjords NP","KEFJ",2007,4,2
"16984","Kenai Fjords NP","KEFJ",2007,5,15744
"16985","Kenai Fjords NP","KEFJ",2007,6,69895
"16986","Kenai Fjords NP","KEFJ",2007,7,89462
"16987","Kenai Fjords NP","KEFJ",2007,8,78738
"16988","Kenai Fjords NP","KEFJ",2007,9,26340
"16989","Kenai Fjords NP","KEFJ",2007,10,3952
"16990","Kenai Fjords NP","KEFJ",2007,11,31
"16991","Kenai Fjords NP","KEFJ",2007,12,21
"16992","Kenai Fjords NP","KEFJ",2008,1,223
"16993","Kenai Fjords NP","KEFJ",2008,2,173
"16994","Kenai Fjords NP","KEFJ",2008,3,224
"16995","Kenai Fjords NP","KEFJ",2008,4,0
"16996","Kenai Fjords NP","KEFJ",2008,5,14286
"16997","Kenai Fjords NP","KEFJ",2008,6,68501
"16998","Kenai Fjords NP","KEFJ",2008,7,83794
"16999","Kenai Fjords NP","KEFJ",2008,8,80307
"17000","Kenai Fjords NP","KEFJ",2008,9,23288
"17001","Kenai Fjords NP","KEFJ",2008,10,1373
"17002","Kenai Fjords NP","KEFJ",2008,11,21
"17003","Kenai Fjords NP","KEFJ",2008,12,0
"17004","Kenai Fjords NP","KEFJ",2009,1,53
"17005","Kenai Fjords NP","KEFJ",2009,2,170
"17006","Kenai Fjords NP","KEFJ",2009,3,131
"17007","Kenai Fjords NP","KEFJ",2009,4,37
"17008","Kenai Fjords NP","KEFJ",2009,5,20862
"17009","Kenai Fjords NP","KEFJ",2009,6,53069
"17010","Kenai Fjords NP","KEFJ",2009,7,58793
"17011","Kenai Fjords NP","KEFJ",2009,8,61289
"17012","Kenai Fjords NP","KEFJ",2009,9,21783
"17013","Kenai Fjords NP","KEFJ",2009,10,2149
"17014","Kenai Fjords NP","KEFJ",2009,11,8
"17015","Kenai Fjords NP","KEFJ",2009,12,14
"17016","Kenai Fjords NP","KEFJ",2010,1,50
"17017","Kenai Fjords NP","KEFJ",2010,2,46
"17018","Kenai Fjords NP","KEFJ",2010,3,127
"17019","Kenai Fjords NP","KEFJ",2010,4,40
"17020","Kenai Fjords NP","KEFJ",2010,5,17651
"17021","Kenai Fjords NP","KEFJ",2010,6,56375
"17022","Kenai Fjords NP","KEFJ",2010,7,73916
"17023","Kenai Fjords NP","KEFJ",2010,8,63456
"17024","Kenai Fjords NP","KEFJ",2010,9,82895
"17025","Kenai Fjords NP","KEFJ",2010,10,0
"17026","Kenai Fjords NP","KEFJ",2010,11,39
"17027","Kenai Fjords NP","KEFJ",2010,12,3001
"17028","Kenai Fjords NP","KEFJ",2011,1,0
"17029","Kenai Fjords NP","KEFJ",2011,2,0
"17030","Kenai Fjords NP","KEFJ",2011,3,0
"17031","Kenai Fjords NP","KEFJ",2011,4,0
"17032","Kenai Fjords NP","KEFJ",2011,5,19431
"17033","Kenai Fjords NP","KEFJ",2011,6,58675
"17034","Kenai Fjords NP","KEFJ",2011,7,84204
"17035","Kenai Fjords NP","KEFJ",2011,8,58960
"17036","Kenai Fjords NP","KEFJ",2011,9,125582
"17037","Kenai Fjords NP","KEFJ",2011,10,0
"17038","Kenai Fjords NP","KEFJ",2011,11,0
"17039","Kenai Fjords NP","KEFJ",2011,12,0
"17040","Kenai Fjords NP","KEFJ",2012,1,48
"17041","Kenai Fjords NP","KEFJ",2012,2,75
"17042","Kenai Fjords NP","KEFJ",2012,3,95
"17043","Kenai Fjords NP","KEFJ",2012,4,3
"17044","Kenai Fjords NP","KEFJ",2012,5,14577
"17045","Kenai Fjords NP","KEFJ",2012,6,67696
"17046","Kenai Fjords NP","KEFJ",2012,7,84556
"17047","Kenai Fjords NP","KEFJ",2012,8,72320
"17048","Kenai Fjords NP","KEFJ",2012,9,41563
"17049","Kenai Fjords NP","KEFJ",2012,10,111
"17050","Kenai Fjords NP","KEFJ",2012,11,118
"17051","Kenai Fjords NP","KEFJ",2012,12,117
"17052","Kenai Fjords NP","KEFJ",2013,1,80
"17053","Kenai Fjords NP","KEFJ",2013,2,264
"17054","Kenai Fjords NP","KEFJ",2013,3,54
"17055","Kenai Fjords NP","KEFJ",2013,4,0
"17056","Kenai Fjords NP","KEFJ",2013,5,14106
"17057","Kenai Fjords NP","KEFJ",2013,6,62796
"17058","Kenai Fjords NP","KEFJ",2013,7,87383
"17059","Kenai Fjords NP","KEFJ",2013,8,72135
"17060","Kenai Fjords NP","KEFJ",2013,9,45303
"17061","Kenai Fjords NP","KEFJ",2013,10,1201
"17062","Kenai Fjords NP","KEFJ",2013,11,68
"17063","Kenai Fjords NP","KEFJ",2013,12,112
"17064","Kenai Fjords NP","KEFJ",2014,1,0
"17065","Kenai Fjords NP","KEFJ",2014,2,79
"17066","Kenai Fjords NP","KEFJ",2014,3,19
"17067","Kenai Fjords NP","KEFJ",2014,4,2
"17068","Kenai Fjords NP","KEFJ",2014,5,21907
"17069","Kenai Fjords NP","KEFJ",2014,6,62333
"17070","Kenai Fjords NP","KEFJ",2014,7,83496
"17071","Kenai Fjords NP","KEFJ",2014,8,74958
"17072","Kenai Fjords NP","KEFJ",2014,9,24900
"17073","Kenai Fjords NP","KEFJ",2014,10,2944
"17074","Kenai Fjords NP","KEFJ",2014,11,0
"17075","Kenai Fjords NP","KEFJ",2014,12,28
"17076","Kenai Fjords NP","KEFJ",2015,1,10
"17077","Kenai Fjords NP","KEFJ",2015,2,19
"17078","Kenai Fjords NP","KEFJ",2015,3,19
"17079","Kenai Fjords NP","KEFJ",2015,4,13
"17080","Kenai Fjords NP","KEFJ",2015,5,27483
"17081","Kenai Fjords NP","KEFJ",2015,6,65558
"17082","Kenai Fjords NP","KEFJ",2015,7,88310
"17083","Kenai Fjords NP","KEFJ",2015,8,80699
"17084","Kenai Fjords NP","KEFJ",2015,9,29213
"17085","Kenai Fjords NP","KEFJ",2015,10,4785
"17086","Kenai Fjords NP","KEFJ",2015,11,563
"17087","Kenai Fjords NP","KEFJ",2015,12,25
"17088","Kenai Fjords NP","KEFJ",2016,1,5
"17089","Kenai Fjords NP","KEFJ",2016,2,18
"17090","Kenai Fjords NP","KEFJ",2016,3,17
"17091","Kenai Fjords NP","KEFJ",2016,4,281
"17092","Kenai Fjords NP","KEFJ",2016,5,26326
"17093","Kenai Fjords NP","KEFJ",2016,6,79499
"17094","Kenai Fjords NP","KEFJ",2016,7,107851
"17095","Kenai Fjords NP","KEFJ",2016,8,90335
"17096","Kenai Fjords NP","KEFJ",2016,9,37921
"17097","Kenai Fjords NP","KEFJ",2016,10,4180
"17098","Kenai Fjords NP","KEFJ",2016,11,39
"17099","Kenai Fjords NP","KEFJ",2016,12,62
"17100","Kenai Fjords NP","KEFJ",2017,1,27
"17101","Kenai Fjords NP","KEFJ",2017,2,46
"17102","Kenai Fjords NP","KEFJ",2017,3,31
"17103","Kenai Fjords NP","KEFJ",2017,4,16
"17104","Kenai Fjords NP","KEFJ",2017,5,26598
"17105","Kenai Fjords NP","KEFJ",2017,6,75399
"17106","Kenai Fjords NP","KEFJ",2017,7,100682
"17107","Kenai Fjords NP","KEFJ",2017,8,64760
"17108","Kenai Fjords NP","KEFJ",2017,9,31297
"17109","Kenai Fjords NP","KEFJ",2017,10,4707
"17110","Kenai Fjords NP","KEFJ",2017,11,12
"17111","Kenai Fjords NP","KEFJ",2017,12,23
"17112","Kenai Fjords NP","KEFJ",2018,1,30
"17113","Kenai Fjords NP","KEFJ",2018,2,39
"17114","Kenai Fjords NP","KEFJ",2018,3,34
"17115","Kenai Fjords NP","KEFJ",2018,4,21
"17116","Kenai Fjords NP","KEFJ",2018,5,24810
"17117","Kenai Fjords NP","KEFJ",2018,6,73689
"17118","Kenai Fjords NP","KEFJ",2018,7,99606
"17119","Kenai Fjords NP","KEFJ",2018,8,85055
"17120","Kenai Fjords NP","KEFJ",2018,9,35090
"17121","Kenai Fjords NP","KEFJ",2018,10,3149
"17122","Kenai Fjords NP","KEFJ",2018,11,29
"17123","Kenai Fjords NP","KEFJ",2018,12,44
"17124","Kings Canyon NP","KICA",1979,1,19924
"17125","Kings Canyon NP","KICA",1979,2,18242
"17126","Kings Canyon NP","KICA",1979,3,18114
"17127","Kings Canyon NP","KICA",1979,4,37101
"17128","Kings Canyon NP","KICA",1979,5,63777
"17129","Kings Canyon NP","KICA",1979,6,111795
"17130","Kings Canyon NP","KICA",1979,7,156792
"17131","Kings Canyon NP","KICA",1979,8,163878
"17132","Kings Canyon NP","KICA",1979,9,99460
"17133","Kings Canyon NP","KICA",1979,10,76770
"17134","Kings Canyon NP","KICA",1979,11,25652
"17135","Kings Canyon NP","KICA",1979,12,12670
"17136","Kings Canyon NP","KICA",1980,1,14741
"17137","Kings Canyon NP","KICA",1980,2,22240
"17138","Kings Canyon NP","KICA",1980,3,10099
"17139","Kings Canyon NP","KICA",1980,4,11489
"17140","Kings Canyon NP","KICA",1980,5,56962
"17141","Kings Canyon NP","KICA",1980,6,105143
"17142","Kings Canyon NP","KICA",1980,7,166250
"17143","Kings Canyon NP","KICA",1980,8,198338
"17144","Kings Canyon NP","KICA",1980,9,100302
"17145","Kings Canyon NP","KICA",1980,10,66108
"17146","Kings Canyon NP","KICA",1980,11,40740
"17147","Kings Canyon NP","KICA",1980,12,26653
"17148","Kings Canyon NP","KICA",1981,1,23768
"17149","Kings Canyon NP","KICA",1981,2,20102
"17150","Kings Canyon NP","KICA",1981,3,15349
"17151","Kings Canyon NP","KICA",1981,4,19701
"17152","Kings Canyon NP","KICA",1981,5,68800
"17153","Kings Canyon NP","KICA",1981,6,129944
"17154","Kings Canyon NP","KICA",1981,7,171904
"17155","Kings Canyon NP","KICA",1981,8,157059
"17156","Kings Canyon NP","KICA",1981,9,95669
"17157","Kings Canyon NP","KICA",1981,10,41462
"17158","Kings Canyon NP","KICA",1981,11,15462
"17159","Kings Canyon NP","KICA",1981,12,17630
"17160","Kings Canyon NP","KICA",1982,1,16735
"17161","Kings Canyon NP","KICA",1982,2,18663
"17162","Kings Canyon NP","KICA",1982,3,17837
"17163","Kings Canyon NP","KICA",1982,4,17399
"17164","Kings Canyon NP","KICA",1982,5,70816
"17165","Kings Canyon NP","KICA",1982,6,110130
"17166","Kings Canyon NP","KICA",1982,7,177301
"17167","Kings Canyon NP","KICA",1982,8,196353
"17168","Kings Canyon NP","KICA",1982,9,109741
"17169","Kings Canyon NP","KICA",1982,10,59197
"17170","Kings Canyon NP","KICA",1982,11,20039
"17171","Kings Canyon NP","KICA",1982,12,16833
"17172","Kings Canyon NP","KICA",1983,1,18988
"17173","Kings Canyon NP","KICA",1983,2,16406
"17174","Kings Canyon NP","KICA",1983,3,15988
"17175","Kings Canyon NP","KICA",1983,4,15759
"17176","Kings Canyon NP","KICA",1983,5,23961
"17177","Kings Canyon NP","KICA",1983,6,86066
"17178","Kings Canyon NP","KICA",1983,7,155307
"17179","Kings Canyon NP","KICA",1983,8,185663
"17180","Kings Canyon NP","KICA",1983,9,123432
"17181","Kings Canyon NP","KICA",1983,10,72422
"17182","Kings Canyon NP","KICA",1983,11,29159
