"","UNIT_CODE","County","Year","Month","Monthly_Med"
"19916","INDU","18127",1985,5,90
"19917","INDU","18127",1985,6,112
"19918","INDU","18127",1985,7,100
"19919","INDU","18127",1985,8,60
"19920","INDU","18127",1985,9,51.5
"19921","INDU","18127",1985,10,50
"19922","INDU","18127",1985,11,51
"19923","INDU","18127",1985,12,89
"19924","INDU","18127",1986,1,70
"19925","INDU","18127",1986,2,82
"19926","INDU","18127",1986,3,56
"19927","INDU","18127",1986,4,75.5
"19928","INDU","18127",1986,5,84
"19929","INDU","18127",1986,6,79
"19930","INDU","18127",1986,7,70
"19931","INDU","18127",1986,8,81
"19932","INDU","18127",1986,9,57.5
"19933","INDU","18127",1986,10,47
"19934","INDU","18127",1986,11,55
"19935","INDU","18127",1986,12,54
"19936","INDU","18127",1987,1,65
"19937","INDU","18127",1987,2,86.5
"19938","INDU","18127",1987,3,69
"19939","INDU","18127",1987,4,74
"19940","INDU","18127",1987,5,92
"19941","INDU","18127",1987,6,87.5
"19942","INDU","18127",1987,7,67
"19943","INDU","18127",1987,8,59
"19944","INDU","18127",1987,9,55.5
"19945","INDU","18127",1987,10,35
"19946","INDU","18127",1987,11,26.5
"19947","INDU","18127",1987,12,36
"19948","INDU","18127",1988,1,60
"19949","INDU","18127",1988,2,81
"19950","INDU","18127",1988,3,69
"19951","INDU","18127",1988,4,75
"19952","INDU","18127",1988,5,111
"19953","INDU","18127",1988,6,153
"19954","INDU","18127",1988,7,147
"19955","INDU","18127",1988,8,115
"19956","INDU","18127",1988,9,80
"19957","INDU","18127",1988,10,74
"19958","INDU","18127",1988,11,63
"19959","INDU","18127",1988,12,75
"19960","INDU","18127",1989,1,72
"19961","INDU","18127",1989,2,92
"19962","INDU","18127",1989,3,79
"19963","INDU","18127",1989,4,101
"19964","INDU","18127",1989,5,104
"19965","INDU","18127",1989,6,101
"19966","INDU","18127",1989,7,113
"19967","INDU","18127",1989,8,112
"19968","INDU","18127",1989,9,69.5
"19969","INDU","18127",1989,10,77
"19970","INDU","18127",1989,11,96.5
"19971","INDU","18127",1989,12,106
"19972","INDU","18127",1990,1,103
"19973","INDU","18127",1990,2,70.5
"19974","INDU","18127",1990,3,50
"19975","INDU","18127",1990,4,64.5
"19976","INDU","18127",1990,5,101
"19977","INDU","18127",1990,6,115
"19978","INDU","18127",1990,7,90
"19979","INDU","18127",1990,8,133
"19980","INDU","18127",1990,9,105
"19981","INDU","18127",1990,10,119
"19982","INDU","18127",1990,11,46
"19983","INDU","18127",1990,12,59
"19984","INDU","18127",1991,1,62
"19985","INDU","18127",1991,2,52.5
"19986","INDU","18127",1991,3,59
"19987","INDU","18127",1991,4,66
"19988","INDU","18127",1991,5,80
"19989","INDU","18127",1991,6,110
"19990","INDU","18127",1991,7,85
"19991","INDU","18127",1991,8,69
"19992","INDU","18127",1991,9,57.5
"19993","INDU","18127",1991,10,43
"19994","INDU","18127",1991,11,36
"19995","INDU","18127",1991,12,56
"19996","INDU","18127",1992,1,52
"19997","INDU","18127",1992,2,43
"19998","INDU","18127",1992,3,39
"19999","INDU","18127",1992,4,38
"20000","INDU","18127",1992,5,81
"20001","INDU","18127",1992,6,64.5
"20002","INDU","18127",1992,7,44
"20003","INDU","18127",1992,8,58
"20004","INDU","18127",1992,9,41.5
"20005","INDU","18127",1992,10,46
"20006","INDU","18127",1992,11,29.5
"20007","INDU","18127",1992,12,37
"20008","INDU","18127",1993,1,49
"20009","INDU","18127",1993,2,40.5
"20010","INDU","18127",1993,3,43
"20011","INDU","18127",1993,4,64
"20012","INDU","18127",1993,5,70
"20013","INDU","18127",1993,6,64
"20014","INDU","18127",1993,7,49
"20015","INDU","18127",1993,8,50
"20016","INDU","18127",1993,9,36.5
"20017","INDU","18127",1993,10,40
"20018","INDU","18127",1993,11,26
"20019","INDU","18127",1993,12,33
"20020","INDU","18127",1994,1,34
"20021","INDU","18127",1994,2,35
"20022","INDU","18127",1994,3,41
"20023","INDU","18127",1994,4,53
"20024","INDU","18127",1994,5,70
"20025","INDU","18127",1994,6,71
"20026","INDU","18127",1994,7,46
"20027","INDU","18127",1994,8,47
"20028","INDU","18127",1994,9,45
"20029","INDU","18127",1994,10,37
"20030","INDU","18127",1994,11,26
"20031","INDU","18127",1994,12,23
"20032","INDU","18127",1995,1,33
"20033","INDU","18127",1995,2,37.5
"20034","INDU","18127",1995,3,33
"20035","INDU","18127",1995,4,41.5
"20036","INDU","18127",1995,5,49
"20037","INDU","18127",1995,6,96.5
"20038","INDU","18127",1995,7,80
"20039","INDU","18127",1995,8,77
"20040","INDU","18127",1995,9,60.5
"20041","INDU","18127",1995,10,40
"20042","INDU","18127",1995,11,35
"20043","INDU","18127",1995,12,30
"20044","INDU","18127",1996,1,30
"20045","INDU","18127",1996,2,40
"20046","INDU","18127",1996,3,34
"20047","INDU","18127",1996,4,47.5
"20048","INDU","18127",1996,5,46
"20049","INDU","18127",1996,6,72.5
"20050","INDU","18127",1996,7,60
"20051","INDU","18127",1996,8,64
"20052","INDU","18127",1996,9,43.5
"20053","INDU","18127",1996,10,33
"20054","INDU","18127",1996,11,29.5
"20055","INDU","18127",1996,12,26
"20056","INDU","18127",1997,1,41
"20057","INDU","18127",1997,2,29.5
"20058","INDU","18127",1997,3,40
"20059","INDU","18127",1997,4,46.5
"20060","INDU","18127",1997,5,57
"20061","INDU","18127",1997,6,80
"20062","INDU","18127",1997,7,71
"20063","INDU","18127",1997,8,44
"20064","INDU","18127",1997,9,56.5
"20065","INDU","18127",1997,10,30
"20066","INDU","18127",1997,11,29.5
"20067","INDU","18127",1997,12,36
"20068","INDU","18127",1998,1,39
"20069","INDU","18127",1998,2,28
"20070","INDU","18127",1998,3,29
"20071","INDU","18127",1998,4,56
"20072","INDU","18127",1998,5,85
"20073","INDU","18127",1998,6,78
"20074","INDU","18127",1998,7,74
"20075","INDU","18127",1998,8,71
"20076","INDU","18127",1998,9,66.5
"20077","INDU","18127",1998,10,29
"20078","INDU","18127",1998,11,33.5
"20079","INDU","18127",1998,12,23
"20080","INDU","18127",1999,1,39
"20081","INDU","18127",1999,2,40
"20082","INDU","18127",1999,3,31
"20083","INDU","18127",1999,4,50
"20084","INDU","18127",1999,5,67
"20085","INDU","18127",1999,6,85.5
"20086","INDU","18127",1999,7,80
"20087","INDU","18127",1999,8,49
"20088","INDU","18127",1999,9,60.5
"20089","INDU","18127",1999,10,39
"20090","INDU","18127",1999,11,34
"20091","INDU","18127",1999,12,41
"20092","INDU","18127",2000,1,42
"20093","INDU","18127",2000,2,41
"20094","INDU","18127",2000,3,60
"20095","INDU","18127",2000,4,61.5
"20096","INDU","18127",2000,5,63
"20097","INDU","18127",2000,6,55
"20098","INDU","18127",2000,7,64
"20099","INDU","18127",2000,8,58
"20100","INDU","18127",2000,9,46
"20101","INDU","18127",2000,10,36
"20102","INDU","18127",2000,11,38.5
"20103","INDU","18127",2000,12,44
"20104","INDU","18127",2001,1,57
"20105","INDU","18127",2001,2,37
"20106","INDU","18127",2001,3,53
"20107","INDU","18127",2001,4,50
"20108","INDU","18127",2001,5,52
"20109","INDU","18127",2001,6,95.5
"20110","INDU","18127",2001,7,64
"20111","INDU","18127",2001,8,58
"20112","INDU","18127",2001,9,48
"20113","INDU","18127",2001,10,37
"20114","INDU","18127",2001,11,38.5
"20115","INDU","18127",2001,12,39
"20116","INDU","18127",2002,1,39
"20117","INDU","18127",2002,2,33.5
"20118","INDU","18127",2002,3,36
"20119","INDU","18127",2002,4,59
"20120","INDU","18127",2002,5,47
"20121","INDU","18127",2002,6,73.5
"20122","INDU","18127",2002,7,90
"20123","INDU","18127",2002,8,76
"20124","INDU","18127",2002,9,60
"20125","INDU","18127",2002,10,38
"20126","INDU","18127",2002,11,30.5
"20127","INDU","18127",2002,12,31
"20128","INDU","18127",2003,1,33
"20129","INDU","18127",2003,2,36.5
"20130","INDU","18127",2003,3,31
"20131","INDU","18127",2003,4,48
"20132","INDU","18127",2003,5,44
"20133","INDU","18127",2003,6,57
"20134","INDU","18127",2003,7,64
"20135","INDU","18127",2003,8,50
"20136","INDU","18127",2003,9,54
"20137","INDU","18127",2003,10,30
"20138","INDU","18127",2003,11,27
"20139","INDU","18127",2003,12,24
"20140","INDU","18127",2004,1,41
"20141","INDU","18127",2004,2,26
"20142","INDU","18127",2004,3,36
"20143","INDU","18127",2004,4,59.5
"20144","INDU","18127",2004,5,42
"20145","INDU","18127",2004,6,46.5
"20146","INDU","18127",2004,7,51
"20147","INDU","18127",2004,8,40
"20148","INDU","18127",2004,9,51
"20149","INDU","18127",2004,10,30
"20150","INDU","18127",2004,11,24.5
"20151","INDU","18127",2004,12,40
"20152","INDU","18127",2005,1,29
"20153","INDU","18127",2005,2,32
"20154","INDU","18127",2005,3,34
"20155","INDU","18127",2005,4,48
"20156","INDU","18127",2005,5,52
"20157","INDU","18127",2005,6,66.5
"20158","INDU","18127",2005,7,64
"20159","INDU","18127",2005,8,58
"20160","INDU","18127",2005,9,45
"20161","INDU","18127",2005,10,29
"20162","INDU","18127",2005,11,30.5
"20163","INDU","18127",2005,12,34
"20164","INDU","18127",2006,1,30
"20165","INDU","18127",2006,2,33.5
"20166","INDU","18127",2006,3,27
"20167","INDU","18127",2006,4,47.5
"20168","INDU","18127",2006,5,48
"20169","INDU","18127",2006,6,48
"20170","INDU","18127",2006,7,49
"20171","INDU","18127",2006,8,48
"20172","INDU","18127",2006,9,37.5
"20173","INDU","18127",2006,10,27
"20174","INDU","18127",2006,11,24.5
"20175","INDU","18127",2006,12,29
"20176","INDU","18127",2007,1,24
"20177","INDU","18127",2007,2,29
"20178","INDU","18127",2007,3,28
"20179","INDU","18127",2007,4,46.5
"20180","INDU","18127",2007,5,50
"20181","INDU","18127",2007,6,61.5
"20182","INDU","18127",2007,7,48
"20183","INDU","18127",2007,8,44
"20184","INDU","18127",2007,9,47
"20185","INDU","18127",2007,10,24
"20186","INDU","18127",2007,11,47
"20187","INDU","18127",2007,12,54
"20188","INDU","18127",2008,1,52
"20189","INDU","18127",2008,2,55
"20190","INDU","18127",2008,3,46
"20191","INDU","18127",2008,4,55
"20192","INDU","18127",2008,5,50
"20193","INDU","18127",2008,6,50
"20194","INDU","18127",2008,7,60
"20195","INDU","18127",2008,8,51
"20196","INDU","18127",2008,9,58.5
"20197","INDU","18127",2008,10,37
"20198","INDU","18127",2008,11,61
"20199","INDU","18127",2008,12,41
"20200","INDU","18127",2009,1,57
"20201","INDU","18127",2009,2,56
"20202","INDU","18127",2009,3,54
"20203","INDU","18127",2009,4,44
"20204","INDU","18127",2009,5,54
"20205","INDU","18127",2009,6,58
"20206","INDU","18127",2009,7,47
"20207","INDU","18127",2009,8,42
"20208","INDU","18127",2009,9,63.5
"20209","INDU","18127",2009,10,34
"20210","INDU","18127",2009,11,56.5
"20211","INDU","18127",2009,12,52
"20212","INDU","18127",2010,1,52
"20213","INDU","18127",2010,2,65.5
"20214","INDU","18127",2010,3,39
"20215","INDU","18127",2010,4,48.5
"20216","INDU","18127",2010,5,51
"20217","INDU","18127",2010,6,51.5
"20218","INDU","18127",2010,7,62
"20219","INDU","18127",2010,8,58
"20220","INDU","18127",2010,9,50
"20221","INDU","18127",2010,10,51
"20222","INDU","18127",2010,11,53
"20223","INDU","18127",2010,12,58
"20224","INDU","18127",2011,1,54
"20225","INDU","18127",2011,2,49
"20226","INDU","18127",2011,3,48
"20227","INDU","18127",2011,4,45
"20228","INDU","18127",2011,5,40
"20229","INDU","18127",2011,6,44.5
"20230","INDU","18127",2011,7,55
"20231","INDU","18127",2011,8,41
"20232","INDU","18127",2011,9,32.5
"20233","INDU","18127",2011,10,41
"20234","INDU","18127",2011,11,29.5
"20235","INDU","18127",2011,12,33
"20236","INDU","18127",2012,1,56
"20237","INDU","18127",2012,2,54
"20238","INDU","18127",2012,3,58
"20239","INDU","18127",2012,4,50
"20240","INDU","18127",2012,5,45
"20241","INDU","18127",2012,6,49
"20242","INDU","18127",2012,7,53
"20243","INDU","18127",2012,8,50
"20244","INDU","18127",2012,9,38.5
"20245","INDU","18127",2012,10,32
"20246","INDU","18127",2012,11,55
"20247","INDU","18127",2012,12,46
"20248","INDU","18127",2013,1,52
"20249","INDU","18127",2013,2,37.5
"20250","INDU","18127",2013,3,40
"20251","INDU","18127",2013,4,43
"20252","INDU","18127",2013,5,48
"20253","INDU","18127",2013,6,48
"20254","INDU","18127",2013,7,51
"20255","INDU","18127",2013,8,48
"20256","INDU","18127",2013,9,44.5
"20257","INDU","18127",2013,10,31
"20258","INDU","18127",2013,11,40
"20259","INDU","18127",2013,12,47
"20260","INDU","18127",2014,1,36
"20261","INDU","18127",2014,2,59.5
"20262","INDU","18127",2014,3,55
"20263","INDU","18127",2014,4,62.5
"20264","INDU","18127",2014,5,60
"20265","INDU","18127",2014,6,61
"20266","INDU","18127",2014,7,45
"20267","INDU","18127",2014,8,47
"20268","INDU","18127",2014,9,43.5
"20269","INDU","18127",2014,10,26
"20270","INDU","18127",2014,11,36
"20271","INDU","18127",2014,12,39
"20272","INDU","18127",2015,1,43
"20273","INDU","18127",2015,2,47.5
"20274","INDU","18127",2015,3,49
"20275","INDU","18127",2015,4,43.5
"20276","INDU","18127",2015,5,42
"20277","INDU","18127",2015,6,44
"20278","INDU","18127",2015,7,47
"20279","INDU","18127",2015,8,44
"20280","INDU","18127",2015,9,43.5
"20281","INDU","18127",2015,10,29
"20282","INDU","18127",2015,11,35.5
"20283","INDU","18127",2015,12,29
"20284","INDU","18127",2016,1,35
"20285","INDU","18127",2016,2,30
"20286","INDU","18127",2016,3,28
"20287","INDU","18127",2016,4,38.5
"20288","INDU","18127",2016,5,44
"20289","INDU","18127",2016,6,65.5
"20290","INDU","18127",2016,7,45
"20291","INDU","18127",2016,8,37
"20292","INDU","18127",2016,9,36.5
"20293","INDU","18127",2016,10,25
"20294","INDU","18127",2016,11,37
"20295","INDU","18127",2016,12,41
"20296","INDU","18127",2017,1,40
"20297","INDU","18127",2017,2,37.5
"20298","INDU","18127",2017,3,38
"20299","INDU","18127",2017,4,40.5
"20300","INDU","18127",2017,5,46
"20301","INDU","18127",2017,6,51
"20302","INDU","18127",2017,7,46
"20303","INDU","18127",2017,8,43
"20304","INDU","18127",2017,9,41.5
"20305","INDU","18127",2017,10,32
"20306","INDU","18127",2017,11,26
"20307","INDU","18127",2017,12,42
"20308","INDU","18127",2018,1,43
"20309","INDU","18127",2018,2,39.5
"20310","INDU","18127",2018,3,41
"20311","INDU","18127",2018,4,44
"20312","INDU","18127",2018,5,50
"20313","INDU","18127",2018,6,44
"20314","INDU","18127",2018,7,45
"20315","INDU","18127",2018,8,49
"20316","INDU","18127",2018,9,33
"20317","INDU","18127",2018,10,31
"20318","INDU","18127",2018,11,33
"20319","INDU","18127",2018,12,37
"20320","INDU","18127",2019,1,41
"20321","INDU","18127",2019,2,35.5
"20322","INDU","18127",2019,3,43
"20323","INDU","18127",2019,4,44
"20324","INDU","18127",2019,5,40
"20325","INDU","18127",2019,6,51
"20326","INDU","18127",2019,7,48
"20327","INDU","18127",2019,8,44
"20328","INDU","18127",2019,9,35.5
"20329","INDU","18127",2019,10,30
"20330","INDU","18127",2019,11,31.5
"20331","INDU","18127",2019,12,42
"20332","INDU","18127",2020,1,38
"20333","INDU","18127",2020,2,38
"20334","INDU","18127",2020,3,38
"20335","INDU","18127",2020,4,41
"20336","INDU","18127",2020,5,43
"20337","INDU","18127",2020,6,60.5
"20338","INDU","18127",2020,7,49
"20339","INDU","18127",2020,8,45
"20340","INDU","18127",2020,9,36
"20341","INDU","18127",2020,10,30
"20342","DEVA","06027",1980,3,42
"20343","DEVA","06027",1980,6,47.5
"20344","DEVA","06027",1980,7,46
"20345","DEVA","06027",1980,8,37
"20346","DEVA","06027",1980,9,33
"20347","DEVA","06027",1980,10,33
"20348","DEVA","06027",1980,11,30
"20349","DEVA","06027",1981,4,32
"20350","DEVA","06027",1981,5,39
"20351","DEVA","06027",1981,6,38
"20352","DEVA","06027",1981,7,46
"20353","DEVA","06027",1981,8,46
"20354","DEVA","06027",1981,9,30.5
"20355","DEVA","06027",1981,10,32
"20356","DEVA","06027",1986,10,16.5
"20357","DEVA","06027",1986,11,17
"20358","DEVA","06027",1986,12,20
"20359","DEVA","06027",1987,1,84
"20360","DEVA","06027",1987,2,18
"20361","DEVA","06027",1987,3,59
"20362","DEVA","06027",1987,4,44
"20363","DEVA","06027",1987,5,19
"20364","DEVA","06027",1987,6,38
"20365","DEVA","06027",1987,7,33
"20366","DEVA","06027",1987,8,34
"20367","DEVA","06027",1987,9,33
"20368","DEVA","06027",1987,10,17
"20369","DEVA","06027",1987,11,15
"20370","DEVA","06027",1987,12,34.5
"20371","DEVA","06027",1988,1,42.5
"20372","DEVA","06027",1988,2,35
"20373","DEVA","06027",1988,3,24
"20374","DEVA","06027",1988,4,16.5
"20375","DEVA","06027",1988,5,23
"20376","DEVA","06027",1988,6,33
"20377","DEVA","06027",1988,7,34
"20378","DEVA","06027",1988,8,49
"20379","DEVA","06027",1988,9,46
"20380","DEVA","06027",1988,10,35
"20381","DEVA","06027",1988,11,39
"20382","DEVA","06027",1988,12,20
"20383","DEVA","06027",1989,1,52
"20384","DEVA","06027",1989,2,34
"20385","DEVA","06027",1989,3,25
"20386","DEVA","06027",1989,4,38
"20387","DEVA","06027",1989,5,84
"20388","DEVA","06027",1989,6,65
"20389","DEVA","06027",1989,7,33
"20390","DEVA","06027",1989,8,35
"20391","DEVA","06027",1989,9,29.5
"20392","DEVA","06027",1989,10,26.5
"20393","DEVA","06027",1989,11,29
"20394","DEVA","06027",1989,12,61
"20395","DEVA","06027",1990,1,34
"20396","DEVA","06027",1990,2,27
"20397","DEVA","06027",1990,3,20
"20398","DEVA","06027",1990,4,23.5
"20399","DEVA","06027",1990,5,21
"20400","DEVA","06027",1990,6,22
"20401","DEVA","06027",1990,7,24
"20402","DEVA","06027",1990,8,27
"20403","DEVA","06027",1990,9,18
"20404","DEVA","06027",1990,10,18.5
"20405","DEVA","06027",1990,11,19
"20406","DEVA","06027",1990,12,33
"20407","DEVA","06027",1991,1,22
"20408","DEVA","06027",1991,2,33.5
"20409","DEVA","06027",1991,3,17.5
"20410","DEVA","06027",1991,4,33
"20411","DEVA","06027",1991,5,23
"20412","DEVA","06027",1991,6,9
"20413","DEVA","06027",1991,7,21
"20414","DEVA","06027",1991,8,29
"20415","DEVA","06027",1991,9,22
"20416","DEVA","06027",1991,10,15.5
"20417","DEVA","06027",1991,11,16.5
"20418","DEVA","06027",1991,12,22
"20419","DEVA","06027",1992,1,31
"20420","DEVA","06027",1992,2,37
"20421","DEVA","06027",1992,3,38
"20422","DEVA","06027",1992,4,47
"20423","DEVA","06027",1992,5,46
"20424","DEVA","06027",1992,6,64
"20425","DEVA","06027",1992,7,44
"20426","DEVA","06027",1992,8,47
"20427","DEVA","06027",1992,9,43.5
"20428","DEVA","06027",1992,10,39
"20429","DEVA","06027",1992,11,32.5
"20430","DEVA","06027",1992,12,31
"20431","DEVA","06027",1993,1,30
"20432","DEVA","06027",1993,2,10.5
"20433","DEVA","06027",1993,3,11
"20434","DEVA","06027",1993,4,20
"20435","DEVA","06027",1993,5,46
"20436","DEVA","06027",1993,6,48.5
"20437","DEVA","06027",1993,7,49
"20438","DEVA","06027",1993,8,42
"20439","DEVA","06027",1993,9,47
"20440","DEVA","06027",1993,10,37
"20441","DEVA","06027",1993,11,39
"20442","DEVA","06027",1993,12,32
"20443","DEVA","06027",1994,1,35
"20444","DEVA","06027",1994,2,42
"20445","DEVA","06027",1994,3,56
"20446","DEVA","06027",1994,4,51
"20447","DEVA","06027",1994,5,61
"20448","DEVA","06027",1994,6,77
"20449","DEVA","06027",1994,7,93
"20450","DEVA","06027",1994,8,87
"20451","DEVA","06027",1994,9,43
"20452","DEVA","06027",1994,10,52
"20453","DEVA","06027",1994,11,44
"20454","DEVA","06027",1994,12,37
"20455","DEVA","06027",1995,1,31
"20456","DEVA","06027",1995,2,42
"20457","DEVA","06027",1995,3,48
"20458","DEVA","06027",1995,4,67
"20459","DEVA","06027",1995,5,21
"20460","DEVA","06027",1995,6,20.5
"20461","DEVA","06027",1995,7,39
"20462","DEVA","06027",1995,8,48
"20463","DEVA","06027",1995,9,51.5
"20464","DEVA","06027",1995,10,38
"20465","DEVA","06027",1995,11,34
"20466","DEVA","06027",1995,12,31
"20467","DEVA","06027",1996,1,33
"20468","DEVA","06027",1996,2,37
"20469","DEVA","06027",1996,3,44
"20470","DEVA","06027",1996,4,50
"20471","DEVA","06027",1996,5,67
"20472","DEVA","06027",1996,6,84
"20473","DEVA","06027",1996,7,74
"20474","DEVA","06027",1996,8,46
"20475","DEVA","06027",1996,9,45
"20476","DEVA","06027",1996,10,44
"20477","DEVA","06027",1996,11,32
"20478","DEVA","06027",1996,12,36
"20479","DEVA","06027",1997,1,38
"20480","DEVA","06027",1997,2,44
"20481","DEVA","06027",1997,3,43
"20482","DEVA","06027",1997,4,50.5
"20483","DEVA","06027",1997,5,50
"20484","DEVA","06027",1997,6,74
"20485","DEVA","06027",1997,7,67
"20486","DEVA","06027",1997,8,50
"20487","DEVA","06027",1997,9,47
"20488","DEVA","06027",1997,10,46
"20489","DEVA","06027",1997,11,38
"20490","DEVA","06027",1997,12,38
"20491","DEVA","06027",1998,1,34
"20492","DEVA","06027",1998,2,40
"20493","DEVA","06027",1998,3,46
"20494","DEVA","06027",1998,4,50.5
"20495","DEVA","06027",1998,5,71
"20496","DEVA","06027",1998,6,77
"20497","DEVA","06027",1998,7,97
"20498","DEVA","06027",1998,8,58
"20499","DEVA","06027",1998,9,66.5
"20500","DEVA","06027",1998,10,49
"20501","DEVA","06027",1998,11,40
"20502","DEVA","06027",1998,12,38
"20503","DEVA","06027",1999,1,38
"20504","DEVA","06027",1999,2,45.5
"20505","DEVA","06027",1999,3,61
"20506","DEVA","06027",1999,4,64
"20507","DEVA","06027",1999,5,80
"20508","DEVA","06027",1999,6,100
"20509","DEVA","06027",1999,7,71
"20510","DEVA","06027",1999,8,74
"20511","DEVA","06027",1999,9,53
"20512","DEVA","06027",1999,10,47
"20513","DEVA","06027",1999,11,40
"20514","DEVA","06027",1999,12,38
"20515","DEVA","06027",2000,1,35
"20516","DEVA","06027",2000,2,42
"20517","DEVA","06027",2000,3,51
"20518","DEVA","06027",2000,4,59.5
"20519","DEVA","06027",2000,5,64
"20520","DEVA","06027",2000,6,97
"20521","DEVA","06027",2000,7,74
"20522","DEVA","06027",2000,8,80
"20523","DEVA","06027",2000,9,46.5
"20524","DEVA","06027",2000,10,44
"20525","DEVA","06027",2000,11,36.5
"20526","DEVA","06027",2000,12,33
"20527","DEVA","06027",2001,1,40
"20528","DEVA","06027",2001,2,47.5
"20529","DEVA","06027",2001,3,49
"20530","DEVA","06027",2001,4,95
"20531","DEVA","06027",2001,5,71
