ParkName,UnitCode,Region,State,Year,Month,RecreationVisits
Bryce Canyon NP,BRCA,Intermountain ,UT,1984,2,"5,209"
Bryce Canyon NP,BRCA,Intermountain ,UT,1984,3,"9,455"
Bryce Canyon NP,BRCA,Intermountain ,UT,1984,4,"23,319"
Bryce Canyon NP,BRCA,Intermountain ,UT,1984,5,"60,919"
Bryce Canyon NP,BRCA,Intermountain ,UT,1984,6,"82,263"
Bryce Canyon NP,BRCA,Intermountain ,UT,1984,7,"91,539"
Bryce Canyon NP,BRCA,Intermountain ,UT,1984,8,"96,068"
Bryce Canyon NP,BRCA,Intermountain ,UT,1984,9,"74,660"
Bryce Canyon NP,BRCA,Intermountain ,UT,1984,10,"37,167"
Bryce Canyon NP,BRCA,Intermountain ,UT,1984,11,"7,278"
Bryce Canyon NP,BRCA,Intermountain ,UT,1984,12,"3,762"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,1,"3,327"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,2,"3,649"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,3,"8,798"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,4,"25,353"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,5,"59,282"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,6,"82,297"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,7,"97,845"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,8,"98,552"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,9,"74,530"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,10,"35,749"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,11,"7,227"
Bryce Canyon NP,BRCA,Intermountain ,UT,1985,12,"4,173"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,1,"4,009"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,2,"4,523"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,3,"13,303"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,4,"25,824"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,5,"64,445"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,6,"95,120"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,7,"121,833"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,8,"119,427"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,9,"68,839"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,10,"42,120"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,11,"10,795"
Bryce Canyon NP,BRCA,Intermountain ,UT,1986,12,"7,780"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,1,"5,204"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,2,"5,295"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,3,"11,955"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,4,"35,129"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,5,"87,877"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,6,"116,797"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,7,"141,384"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,8,"143,636"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,9,"91,174"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,10,"59,671"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,11,"13,308"
Bryce Canyon NP,BRCA,Intermountain ,UT,1987,12,"6,912"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,1,"4,817"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,2,"7,277"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,3,"17,112"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,4,"42,493"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,5,"86,275"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,6,"124,453"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,7,"160,175"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,8,"149,395"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,9,"99,595"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,10,"73,800"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,11,"17,300"
Bryce Canyon NP,BRCA,Intermountain ,UT,1988,12,"8,656"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,1,"6,648"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,2,"7,783"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,3,"18,543"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,4,"52,635"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,5,"90,813"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,6,"122,639"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,7,"150,229"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,8,"155,522"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,9,"97,854"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,10,"75,039"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,11,"18,939"
Bryce Canyon NP,BRCA,Intermountain ,UT,1989,12,"11,401"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,1,"7,070"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,2,"7,580"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,3,"19,071"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,4,"54,744"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,5,"93,384"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,6,"129,038"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,7,"157,620"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,8,"176,378"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,9,"107,697"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,10,"81,048"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,11,"19,059"
Bryce Canyon NP,BRCA,Intermountain ,UT,1990,12,"9,970"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,1,"7,115"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,2,"10,894"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,3,"21,189"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,4,"45,855"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,5,"103,464"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,6,"140,259"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,7,"169,643"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,8,"188,759"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,9,"116,125"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,10,"94,860"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,11,"18,857"
Bryce Canyon NP,BRCA,Intermountain ,UT,1991,12,"12,047"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,1,"10,614"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,2,"11,679"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,3,"22,727"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,4,"64,288"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,5,"108,951"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,6,"156,278"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,7,"184,940"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,8,"187,498"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,9,"131,676"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,10,"102,552"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,11,"24,050"
Bryce Canyon NP,BRCA,Intermountain ,UT,1992,12,"12,921"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,1,"9,089"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,2,"10,680"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,3,"24,148"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,4,"67,033"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,5,"121,063"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,6,"164,470"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,7,"216,739"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,8,"208,988"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,9,"146,799"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,10,"97,985"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,11,"25,778"
Bryce Canyon NP,BRCA,Intermountain ,UT,1993,12,"15,179"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,1,"15,278"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,2,"9,535"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,3,"28,973"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,4,"49,044"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,5,"87,482"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,6,"152,793"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,7,"261,192"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,8,"177,876"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,9,"145,569"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,10,"65,940"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,11,"18,881"
Bryce Canyon NP,BRCA,Intermountain ,UT,1994,12,"15,571"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,1,"12,398"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,2,"17,443"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,3,"30,835"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,4,"63,451"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,5,"96,288"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,6,"147,279"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,7,"176,577"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,8,"180,897"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,9,"161,169"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,10,"80,503"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,11,"15,602"
Bryce Canyon NP,BRCA,Intermountain ,UT,1995,12,"12,106"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,1,"24,302"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,2,"25,544"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,3,"68,649"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,4,"86,414"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,5,"120,132"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,6,"173,431"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,7,"161,919"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,8,"231,120"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,9,"184,492"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,10,"116,245"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,11,"27,213"
Bryce Canyon NP,BRCA,Intermountain ,UT,1996,12,"50,139"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,1,"12,957"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,2,"15,870"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,3,"70,022"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,4,"70,353"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,5,"121,166"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,6,"150,390"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,7,"169,270"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,8,"219,725"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,9,"189,280"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,10,"111,249"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,11,"29,469"
Bryce Canyon NP,BRCA,Intermountain ,UT,1997,12,"15,073"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,1,"13,656"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,2,"12,608"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,3,"34,282"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,4,"61,662"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,5,"116,179"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,6,"163,381"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,7,"192,913"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,8,"188,294"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,9,"202,986"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,10,"114,653"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,11,"48,525"
Bryce Canyon NP,BRCA,Intermountain ,UT,1998,12,"17,192"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,1,"16,331"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,2,"15,229"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,3,"42,255"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,4,"61,735"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,5,"91,461"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,6,"142,111"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,7,"170,847"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,8,"198,985"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,9,"194,063"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,10,"99,442"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,11,"34,170"
Bryce Canyon NP,BRCA,Intermountain ,UT,1999,12,"14,892"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,1,"13,491"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,2,"16,242"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,3,"33,521"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,4,"82,038"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,5,"108,148"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,6,"152,280"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,7,"194,101"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,8,"192,429"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,9,"165,866"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,10,"83,947"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,11,"33,591"
Bryce Canyon NP,BRCA,Intermountain ,UT,2000,12,"23,621"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,1,"21,183"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,2,"21,775"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,3,"39,669"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,4,"70,719"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,5,"108,729"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,6,"163,102"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,7,"182,108"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,8,"179,810"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,9,"148,641"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,10,"80,160"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,11,"33,360"
Bryce Canyon NP,BRCA,Intermountain ,UT,2001,12,"19,363"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,1,"19,146"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,2,"22,014"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,3,"41,829"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,4,"66,326"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,5,"97,798"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,6,"129,210"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,7,"135,104"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,8,"124,549"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,9,"130,362"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,10,"77,732"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,11,"25,971"
Bryce Canyon NP,BRCA,Intermountain ,UT,2002,12,"16,395"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,1,"14,818"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,2,"13,220"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,3,"31,843"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,4,"58,817"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,5,"89,990"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,6,"133,567"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,7,"129,448"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,8,"148,407"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,9,"142,962"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,10,"95,542"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,11,"29,710"
Bryce Canyon NP,BRCA,Intermountain ,UT,2003,12,"15,436"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,1,"12,911"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,2,"12,708"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,3,"37,785"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,4,"75,449"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,5,"110,922"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,6,"141,240"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,7,"156,430"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,8,"157,487"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,9,"160,851"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,10,"81,867"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,11,"23,834"
Bryce Canyon NP,BRCA,Intermountain ,UT,2004,12,"15,769"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,1,"11,098"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,2,"17,219"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,3,"38,748"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,4,"56,390"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,5,"114,249"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,6,"154,760"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,7,"174,099"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,8,"165,818"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,9,"152,109"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,10,"83,564"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,11,"31,923"
Bryce Canyon NP,BRCA,Intermountain ,UT,2005,12,"17,704"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,1,"13,772"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,2,"15,329"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,3,"31,152"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,4,"74,520"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,5,"104,013"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,6,"125,785"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,7,"138,960"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,8,"135,491"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,9,"119,800"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,10,"82,216"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,11,"32,257"
Bryce Canyon NP,BRCA,Intermountain ,UT,2006,12,"17,381"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,1,"11,493"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,2,"13,873"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,3,"37,298"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,4,"76,671"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,5,"118,269"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,6,"152,132"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,7,"154,166"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,8,"160,379"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,9,"149,393"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,10,"90,861"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,11,"32,988"
Bryce Canyon NP,BRCA,Intermountain ,UT,2007,12,"15,040"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,1,"11,024"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,2,"14,488"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,3,"42,956"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,4,"75,143"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,5,"107,709"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,6,"172,120"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,7,"183,100"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,8,"173,837"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,9,"156,547"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,10,"64,776"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,11,"26,575"
Bryce Canyon NP,BRCA,Intermountain ,UT,2008,12,"15,046"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,1,"13,118"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,2,"33,512"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,3,"46,912"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,4,"82,012"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,5,"129,863"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,6,"174,582"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,7,"199,518"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,8,"194,750"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,9,"186,023"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,10,"105,790"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,11,"33,695"
Bryce Canyon NP,BRCA,Intermountain ,UT,2009,12,"16,602"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,1,"12,402"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,2,"14,957"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,3,"38,460"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,4,"72,125"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,5,"154,228"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,6,"190,632"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,7,"235,722"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,8,"211,111"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,9,"213,022"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,10,"96,075"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,11,"30,633"
Bryce Canyon NP,BRCA,Intermountain ,UT,2010,12,"16,125"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,1,"13,446"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,2,"14,536"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,3,"35,654"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,4,"78,147"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,5,"142,067"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,6,"202,943"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,7,"219,564"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,8,"223,659"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,9,"194,029"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,10,"117,262"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,11,"33,402"
Bryce Canyon NP,BRCA,Intermountain ,UT,2011,12,"21,291"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,1,"16,265"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,2,"18,680"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,3,"42,546"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,4,"89,738"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,5,"163,348"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,6,"198,749"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,7,"220,851"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,8,"211,071"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,9,"242,075"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,10,"123,308"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,11,"36,251"
Bryce Canyon NP,BRCA,Intermountain ,UT,2012,12,"22,470"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,1,"15,788"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,2,"17,572"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,3,"51,205"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,4,"87,023"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,5,"166,592"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,6,"210,292"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,7,"226,736"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,8,"206,853"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,9,"203,491"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,10,"66,747"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,11,"36,259"
Bryce Canyon NP,BRCA,Intermountain ,UT,2013,12,"23,317"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,1,"18,006"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,2,"21,066"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,3,"53,422"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,4,"101,133"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,5,"157,099"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,6,"211,989"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,7,"219,744"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,8,"230,442"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,9,"217,004"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,10,"131,490"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,11,"44,669"
Bryce Canyon NP,BRCA,Intermountain ,UT,2014,12,"29,677"
Bryce Canyon NP,BRCA,Intermountain ,UT,2015,1,"21,949"
Bryce Canyon NP,BRCA,Intermountain ,UT,2015,2,"30,090"
Bryce Canyon NP,BRCA,Intermountain ,UT,2015,3,"63,170"
Bryce Canyon NP,BRCA,Intermountain ,UT,2015,4,"123,978"
Bryce Canyon NP,BRCA,Intermountain ,UT,2015,5,"197,742"
Bryce Canyon NP,BRCA,Intermountain ,UT,2015,6,"305,465"
